aback,9.77E-7
lousy,2.04E-6
lover,1.82E-5
lower,1.29E-4
lowly,1.86E-6
loyal,1.58E-5
lucid,1.86E-6
lucky,5.89E-5
lumen,1.23E-6
lumpy,6.92E-7
lunar,5.89E-6
lunch,4.57E-5
lunge,7.08E-7
lupus,1.58E-6
lurch,6.17E-7
lurid,5.37E-7
lusty,6.31E-7
lying,4.68E-5
lymph,1.58E-6
lynch,8.71E-6
lyric,4.27E-6
macaw,2.14E-7
macho,1.82E-6
macro,5.13E-6
madam,3.89E-6
madly,1.48E-6
mafia,6.76E-6
magic,5.75E-5
magma,1.55E-6
maize,2.19E-6
major,2.0E-4
maker,1.7E-5
mambo,6.03E-7
mamma,2.09E-6
mammy,4.17E-7
manga,9.33E-6
mange,3.16E-7
mango,3.63E-6
mangy,1.26E-7
mania,2.75E-6
manic,2.09E-6
manly,4.57E-6
manor,6.46E-6
maple,7.24E-6
march,1.82E-4
marry,2.51E-5
marsh,7.41E-6
mason,1.38E-5
masse,1.41E-6
match,1.35E-4
matey,3.16E-7
mauve,5.13E-7
maxim,2.45E-6
maybe,2.82E-4
mayor,4.17E-5
mealy,2.51E-7
meant,8.71E-5
meaty,1.02E-6
mecca,2.4E-6
medal,2.45E-5
media,2.0E-4
medic,2.63E-6
melee,1.66E-6
melon,2.09E-6
mercy,1.78E-5
merge,5.62E-6
merit,1.2E-5
merry,6.76E-6
metal,6.61E-5
meter,1.23E-5
metro,1.51E-5
micro,1.2E-5
midge,5.75E-7
midst,7.76E-6
might,4.57E-4
milky,3.16E-6
mimic,3.09E-6
mince,1.05E-6
miner,3.8E-6
minim,9.77E-8
minor,4.17E-5
minty,4.9E-7
minus,1.0E-5
mirth,4.17E-7
miser,3.63E-7
missy,1.82E-6
mocha,9.55E-7
modal,1.35E-6
model,1.35E-4
modem,2.51E-6
mogul,1.17E-6
moist,4.9E-6
molar,9.77E-7
moldy,4.9E-7
money,4.37E-4
month,1.78E-4
moody,5.01E-6
moose,4.07E-6
moral,2.88E-5
moron,5.62E-6
morph,1.17E-6
mossy,4.37E-7
motel,4.07E-6
motif,2.51E-6
motor,3.39E-5
motto,5.25E-6
moult,1.78E-7
mound,3.98E-6
mount,2.95E-5
mourn,2.69E-6
mouse,2.04E-5
mouth,6.76E-5
mover,1.62E-6
movie,1.45E-4
mower,1.26E-6
mucky,1.95E-7
mucus,1.41E-6
muddy,3.98E-6
mulch,7.94E-7
mummy,3.72E-6
munch,1.2E-6
mural,3.09E-6
murky,1.32E-6
mushy,8.71E-7
music,3.31E-4
musky,2.69E-7
musty,6.76E-7
myrrh,3.63E-7
nadir,7.24E-7
naive,5.62E-6
nanny,3.89E-6
nasal,3.09E-6
nasty,1.66E-5
natal,2.57E-6
naval,1.74E-5
navel,8.91E-7
needy,3.8E-6
neigh,3.09E-7
nerdy,1.48E-6
nerve,1.55E-5
never,8.13E-4
newer,8.71E-6
newly,2.63E-5
nicer,4.47E-6
niche,7.08E-6
niece,6.61E-6
night,4.07E-4
ninja,7.41E-6
ninny,8.51E-8
ninth,1.17E-5
noble,1.74E-5
nobly,2.45E-7
noise,3.55E-5
noisy,4.68E-6
nomad,1.17E-6
noose,9.55E-7
north,2.19E-4
nosey,3.55E-7
notch,6.03E-6
novel,4.27E-5
nudge,1.66E-6
nurse,2.51E-5
nutty,1.55E-6
nylon,2.63E-6
nymph,7.41E-7
oaken,8.71E-8
obese,4.79E-6
occur,2.95E-5
ocean,5.01E-5
octal,1.35E-7
octet,1.74E-7
odder,1.26E-7
oddly,3.63E-6
offal,3.24E-7
offer,1.12E-4
often,2.57E-4
olden,6.92E-7
older,8.32E-5
olive,1.23E-5
ombre,3.89E-7
omega,6.03E-6
onion,7.76E-6
onset,5.25E-6
opera,1.86E-5
opine,2.0E-7
opium,2.88E-6
optic,4.47E-6
orbit,1.07E-5
order,3.09E-4
organ,1.38E-5
other,0.00145
otter,2.34E-6
ought,2.24E-5
ounce,6.31E-6
outdo,5.25E-7
outer,1.78E-5
outgo,2.19E-8
ovary,8.71E-7
ovate,3.8E-7
overt,2.04E-6
ovine,4.79E-8
ovoid,2.63E-7
owing,5.37E-6
owner,6.76E-5
oxide,4.57E-6
ozone,2.63E-6
paddy,4.17E-6
pagan,3.63E-6
paint,3.31E-5
paler,7.41E-7
palsy,1.58E-6
panel,3.55E-5
panic,1.82E-5
pansy,5.89E-7
papal,2.51E-6
paper,1.17E-4
parer,3.55E-8
parka,5.75E-7
parry,2.75E-6
parse,9.55E-7
party,3.09E-4
pasta,8.32E-6
paste,8.13E-6
pasty,7.59E-7
patch,1.58E-5
patio,2.75E-6
patsy,1.32E-6
patty,3.8E-6
pause,1.0E-5
payee,1.95E-7
payer,1.66E-6
peace,1.05E-4
peach,5.89E-6
pearl,1.38E-5
pecan,8.51E-7
pedal,4.37E-6
penal,2.88E-6
pence,4.57E-6
penne,2.95E-7
penny,1.17E-5
perch,1.95E-6
peril,2.51E-6
perky,8.91E-7
pesky,1.26E-6
pesto,7.59E-7
petal,1.1E-6
petty,1.17E-5
phase,4.37E-5
phone,2.0E-4
phony,2.24E-6
photo,9.33E-5
piano,2.04E-5
picky,2.19E-6
piece,1.1E-4
piety,1.23E-6
piggy,2.0E-6
pilot,3.31E-5
pinch,5.75E-6
piney,3.02E-7
pinky,2.45E-6
pinto,1.32E-6
piper,4.79E-6
pique,8.51E-7
pitch,2.69E-5
pithy,4.07E-7
pivot,3.16E-6
pixel,5.25E-6
pixie,1.41E-6
pizza,2.69E-5
place,5.13E-4
plaid,2.14E-6
plain,2.69E-5
plait,2.63E-7
plane,5.25E-5
plank,2.88E-6
plant,7.76E-5
plate,3.55E-5
plaza,8.13E-6
plead,4.27E-6
pleat,1.55E-7
plied,3.63E-7
plier,4.57E-8
pluck,1.35E-6
plumb,8.32E-7
plume,1.55E-6
plump,1.55E-6
plunk,1.29E-7
plush,2.14E-6
poesy,4.57E-8
point,3.47E-4
poise,1.1E-6
poker,9.33E-6
polar,9.12E-6
polka,1.58E-6
polyp,2.45E-7
pooch,9.33E-7
poppy,3.89E-6
porch,7.08E-6
poser,4.68E-7
posit,5.75E-7
posse,1.51E-6
pouch,2.69E-6
pound,2.09E-5
pouty,2.4E-7
power,3.31E-4
prank,5.01E-6
prawn,7.41E-7
preen,1.45E-7
press,1.45E-4
price,1.7E-4
prick,3.98E-6
pride,3.09E-5
pried,2.45E-7
prime,6.46E-5
primo,9.77E-7
print,3.47E-5
prior,7.08E-5
prism,2.75E-6
privy,2.88E-6
prize,3.89E-5
probe,9.77E-6
prone,8.51E-6
prong,6.31E-7
proof,5.01E-5
prose,5.25E-6
proud,6.03E-5
prove,5.89E-5
prowl,5.62E-7
proxy,5.37E-6
prude,3.8E-7
prune,9.12E-7
psalm,3.63E-6
pubic,1.17E-6
pudgy,2.95E-7
puffy,1.35E-6
pulpy,1.7E-7
pulse,1.15E-5
punch,2.09E-5
pupal,1.41E-7
pupil,6.46E-6
puppy,1.0E-5
puree,7.41E-7
purer,3.39E-7
purge,3.72E-6
purse,8.91E-6
pushy,1.0E-6
putty,7.76E-7
pygmy,5.25E-7
quack,1.15E-6
quail,1.35E-6
quake,2.82E-6
qualm,7.76E-8
quark,1.12E-6
quart,1.02E-6
quash,5.62E-7
quasi,3.09E-6
queen,7.24E-5
queer,5.75E-6
quell,1.0E-6
query,4.37E-6
quest,1.86E-5
queue,6.03E-6
quick,9.55E-5
quiet,4.47E-5
quill,1.29E-6
quilt,1.78E-6
quirk,1.35E-6
quite,1.95E-4
quota,3.39E-6
quote,3.24E-5
quoth,1.2E-7
rabbi,4.9E-6
rabid,1.35E-6
racer,2.82E-6
radar,1.58E-5
radii,3.55E-7
radio,1.02E-4
rainy,5.5E-6
raise,5.62E-5
rajah,4.47E-7
rally,2.19E-5
ralph,1.26E-5
ramen,2.24E-6
ranch,1.07E-5
randy,8.32E-6
range,1.32E-4
rapid,2.4E-5
rarer,1.12E-6
raspy,4.37E-7
ratio,2.34E-5
ratty,2.95E-7
raven,6.17E-6
rayon,9.77E-7
razor,5.25E-6
reach,8.71E-5
react,1.45E-5
ready,1.91E-4
realm,1.15E-5
rearm,1.38E-7
rebar,3.72E-7
rebel,1.2E-5
rebus,3.39E-7
rebut,3.98E-7
recap,2.82E-6
recur,4.47E-7
recut,1.35E-7
reedy,3.63E-7
refer,2.82E-5
refit,4.68E-7
regal,2.19E-6
rehab,6.17E-6
reign,1.17E-5
relax,1.95E-5
relay,7.24E-6
relic,2.34E-6
remit,1.23E-6
renal,2.75E-6
renew,5.37E-6
repay,4.57E-6
repel,1.58E-6
reply,3.16E-5
rerun,7.94E-7
reset,6.76E-6
resin,4.07E-6
retch,1.1E-7
retro,5.37E-6
retry,3.72E-7
reuse,2.34E-6
revel,1.29E-6
revue,1.17E-6
rhino,3.72E-6
rhyme,3.63E-6
rider,1.05E-5
ridge,1.32E-5
rifle,1.51E-5
right,9.12E-4
rigid,5.62E-6
rigor,1.17E-6
rinse,3.02E-6
ripen,4.37E-7
riper,8.91E-8
risen,7.24E-6
riser,7.59E-7
risky,8.71E-6
rival,1.51E-5
river,1.07E-4
rivet,4.9E-7
roach,2.75E-6
roast,7.41E-6
robin,2.14E-5
robot,1.74E-5
rocky,1.45E-5
rodeo,2.95E-6
roger,2.45E-5
rogue,7.76E-6
roomy,4.68E-7
roost,1.0E-6
rotor,2.63E-6
rouge,4.57E-6
rough,3.09E-5
round,1.38E-4
rouse,1.26E-6
route,4.68E-5
rover,5.75E-6
rowdy,1.62E-6
rower,1.29E-6
royal,7.08E-5
ruddy,1.02E-6
ruder,1.35E-7
rugby,2.51E-5
ruler,6.92E-6
rumba,4.27E-7
rumor,5.37E-6
rupee,1.1E-6
rural,3.89E-5
rusty,4.07E-6
sadly,1.51E-5
safer,1.23E-5
saint,2.57E-5
salad,1.41E-5
sally,9.33E-6
salon,7.41E-6
salsa,3.39E-6
salty,5.5E-6
salve,6.46E-7
salvo,7.24E-7
sandy,1.55E-5
saner,1.78E-7
sappy,4.79E-7
sassy,1.62E-6
satin,2.45E-6
satyr,2.95E-7
sauce,2.0E-5
saucy,7.94E-7
sauna,1.78E-6
saute,2.88E-7
savor,9.55E-7
savoy,1.23E-6
savvy,3.63E-6
scald,1.48E-7
scale,6.76E-5
scalp,3.02E-6
scaly,6.46E-7
scamp,2.09E-7
scant,1.26E-6
scare,1.17E-5
scarf,4.79E-6
scary,2.34E-5
scene,9.33E-5
scent,6.61E-6
scion,1.07E-6
scoff,6.03E-7
scold,6.46E-7
scone,5.5E-7
scoop,4.9E-6
scope,1.82E-5
score,6.76E-5
scorn,1.35E-6
scour,9.33E-7
scout,9.33E-6
scowl,3.24E-7
scram,2.24E-7
scrap,7.94E-6
scree,2.04E-7
screw,1.78E-5
scrub,4.9E-6
scrum,1.78E-6
scuba,2.04E-6
sedan,3.55E-6
seedy,6.76E-7
segue,3.63E-7
seize,6.31E-6
semen,2.4E-6
sense,1.55E-4
sepia,6.03E-7
serif,4.37E-7
serum,5.5E-6
serve,7.08E-5
setup,1.23E-5
seven,1.2E-4
sever,1.41E-6
sewer,4.37E-6
shack,2.69E-6
shade,1.45E-5
shady,5.13E-6
shaft,7.94E-6
shake,2.14E-5
shaky,2.82E-6
shale,4.9E-6
shall,1.07E-4
shalt,2.19E-6
shame,3.55E-5
shank,1.17E-6
shape,5.25E-5
shard,1.0E-6
share,1.58E-4
shark,1.26E-5
sharp,3.02E-5
shave,6.76E-6
shawl,1.48E-6
shear,2.51E-6
sheen,2.19E-6
sheep,1.55E-5
sheer,1.02E-5
sheet,2.51E-5
sheik,1.26E-6
shelf,1.05E-5
shell,2.45E-5
shied,3.24E-7
shift,3.72E-5
shine,1.48E-5
shiny,7.59E-6
shire,2.95E-6
shirk,4.57E-7
shirt,4.27E-5
shoal,8.51E-7
shock,2.88E-5
shone,1.7E-6
shook,1.12E-5
shoot,5.37E-5
shore,2.14E-5
shorn,3.39E-7
short,2.14E-4
shout,1.15E-5
shove,4.57E-6
shown,7.94E-5
showy,6.17E-7
shrew,5.62E-7
shrub,1.55E-6
shrug,2.0E-6
shuck,2.34E-7
shunt,6.61E-7
shush,5.62E-7
shyly,2.63E-7
siege,8.51E-6
sieve,1.0E-6
sight,3.47E-5
sigma,3.24E-6
silky,1.82E-6
silly,2.45E-5
since,5.62E-4
sinew,2.14E-7
singe,2.69E-7
siren,2.88E-6
sissy,1.7E-6
sixth,2.4E-5
sixty,8.51E-6
skate,5.5E-6
skier,1.58E-6
skiff,4.27E-7
skill,2.63E-5
skimp,3.31E-7
skirt,9.12E-6
skulk,7.76E-8
skull,1.23E-5
skunk,1.26E-6
slack,5.13E-6
slain,3.47E-6
slang,3.55E-6
slant,1.51E-6
slash,4.47E-6
slate,6.61E-6
slave,2.04E-5
sleek,2.19E-6
sleep,1.12E-4
sleet,6.76E-7
slept,1.51E-5
slice,1.0E-5
slick,5.13E-6
slide,2.0E-5
slime,2.4E-6
slimy,1.2E-6
sling,2.19E-6
slink,2.4E-7
sloop,6.31E-7
slope,7.94E-6
slosh,1.26E-7
sloth,1.26E-6
slump,2.29E-6
slung,7.08E-7
slunk,9.33E-8
slurp,3.63E-7
slush,9.77E-7
slyly,2.88E-7
smack,4.37E-6
small,3.24E-4
smart,6.76E-5
smash,1.23E-5
smear,2.88E-6
smell,3.09E-5
smelt,9.77E-7
smile,4.37E-5
smirk,1.1E-6
smite,8.51E-7
smith,7.76E-5
smock,3.72E-7
smoke,4.68E-5
smoky,2.14E-6
smote,2.0E-7
snack,7.94E-6
snail,4.68E-6
snake,1.7E-5
snaky,5.25E-8
snare,1.78E-6
snarl,4.17E-7
sneak,9.77E-6
sneer,5.01E-7
snide,3.89E-7
sniff,2.75E-6
snipe,1.1E-6
snoop,2.51E-6
snore,5.75E-7
snort,1.02E-6
snout,1.2E-6
snowy,2.88E-6
snuck,1.86E-6
snuff,1.41E-6
soapy,5.62E-7
sober,8.71E-6
soggy,1.38E-6
solar,3.39E-5
solid,5.37E-5
solve,2.63E-5
sonar,2.0E-6
sonic,8.51E-6
sooth,2.34E-7
sooty,3.24E-7
sorry,1.51E-4
sound,1.41E-4
south,2.51E-4
sower,1.48E-7
space,1.7E-4
spade,2.14E-6
spank,1.2E-6
spare,1.91E-5
spark,9.77E-6
spasm,6.76E-7
spawn,2.4E-6
speak,1.07E-4
spear,5.01E-6
speck,1.05E-6
speed,1.0E-4
spell,2.34E-5
spelt,1.51E-6
spend,9.33E-5
spent,1.05E-4
sperm,6.92E-6
spice,8.71E-6
spicy,6.31E-6
spied,1.2E-6
spiel,4.57E-7
spike,9.12E-6
spiky,5.62E-7
spill,6.92E-6
spilt,8.13E-7
spine,8.51E-6
spiny,4.37E-7
spire,1.29E-6
spite,1.1E-5
splat,5.01E-7
split,4.47E-5
spoil,6.46E-6
spoke,4.07E-5
spoof,1.26E-6
spook,7.59E-7
spool,6.92E-7
spoon,7.59E-6
spore,1.0E-6
sport,5.37E-5
spout,1.29E-6
spray,1.51E-5
spree,3.63E-6
sprig,2.69E-7
spunk,4.57E-7
spurn,2.29E-7
spurt,6.92E-7
squad,4.68E-5
squat,3.02E-6
squib,1.95E-7
stack,1.12E-5
staff,1.2E-4
stage,1.26E-4
staid,3.8E-7
stain,5.01E-6
stair,1.82E-6
stake,1.41E-5
stale,2.69E-6
stalk,2.88E-6
stall,6.17E-6
stamp,1.29E-5
stand,1.38E-4
stank,5.75E-7
stare,8.13E-6
stark,1.02E-5
start,3.63E-4
stash,3.47E-6
state,6.03E-4
stave,1.1E-6
stead,1.55E-6
steak,9.33E-6
steal,2.57E-5
steam,3.31E-5
steed,8.91E-7
steel,5.13E-5
steep,9.77E-6
steer,5.25E-6
stein,4.47E-6
stern,7.94E-6
stick,5.75E-5
stiff,7.94E-6
still,8.32E-4
stilt,2.34E-7
sting,6.31E-6
stink,2.88E-6
stint,4.07E-6
stock,8.51E-5
stoic,1.41E-6
stoke,5.37E-6
stole,1.62E-5
stomp,1.78E-6
stone,6.31E-5
stony,2.0E-6
stood,3.72E-5
stool,3.31E-6
stoop,1.38E-6
store,1.05E-4
stork,7.59E-7
storm,4.57E-5
story,2.82E-4
stout,2.82E-6
stove,5.13E-6
strap,6.17E-6
straw,9.77E-6
stray,5.5E-6
strip,2.29E-5
strut,1.45E-6
stuck,4.79E-5
study,1.82E-4
stuff,1.38E-4
stump,2.82E-6
stung,1.91E-6
stunk,2.45E-7
stunt,7.24E-6
style,1.29E-4
suave,7.94E-7
sugar,4.79E-5
suing,3.16E-6
suite,1.51E-5
sulky,2.14E-7
sully,1.29E-6
sumac,2.19E-7
sunny,1.17E-5
super,1.2E-4
surer,1.51E-7
surge,6.61E-6
surly,7.08E-7
sushi,4.79E-6
swami,1.1E-6
swamp,6.92E-6
swarm,2.75E-6
swash,1.62E-7
swath,6.76E-7
swear,3.24E-5
sweat,1.38E-5
sweep,9.33E-6
sweet,8.13E-5
swell,4.37E-6
swept,8.71E-6
swift,1.41E-5
swill,2.09E-7
swine,2.88E-6
swing,2.19E-5
swirl,1.45E-6
swish,7.76E-7
swoon,7.59E-7
swoop,1.58E-6
sword,2.34E-5
swore,3.39E-6
sworn,7.94E-6
swung,2.95E-6
synod,2.09E-6
syrup,5.75E-6
tabby,6.17E-7
table,1.12E-4
taboo,2.95E-6
tacit,8.71E-7
tacky,1.51E-6
taffy,5.13E-7
taint,9.55E-7
taken,2.14E-4
taker,1.7E-6
tally,4.17E-6
talon,9.33E-7
tamer,5.5E-7
tango,3.8E-6
tangy,4.37E-7
taper,2.0E-6
tapir,1.95E-7
tardy,4.9E-7
tarot,1.32E-6
taste,5.37E-5
tasty,6.92E-6
tatty,1.55E-7
taunt,9.12E-7
tawny,5.89E-7
teach,4.68E-5
teary,6.92E-7
tease,3.89E-6
teddy,7.59E-6
teeth,3.8E-5
tempo,5.5E-6
tenet,1.0E-6
tenor,2.51E-6
tense,8.91E-6
tenth,8.32E-6
tepee,1.07E-7
tepid,5.13E-7
terra,2.75E-6
terse,4.68E-7
testy,3.47E-7
thank,3.02E-4
theft,1.35E-5
their,0.00214
theme,4.17E-5
there,0.00204
these,0.0011
theta,1.45E-6
thick,2.88E-5
thief,7.59E-6
thigh,5.37E-6
thing,5.25E-4
think,0.0012
third,2.09E-4
thong,1.45E-6
thorn,3.02E-6
those,7.94E-4
three,6.03E-4
threw,2.88E-5
throb,4.79E-7
throw,6.76E-5
thrum,9.33E-8
thumb,1.02E-5
thump,9.33E-7
thyme,1.17E-6
tiara,9.55E-7
tibia,7.94E-7
tidal,5.01E-6
tiger,2.0E-5
tight,3.72E-5
tilde,1.55E-7
timer,4.79E-6
timid,1.78E-6
tipsy,7.41E-7
titan,4.9E-6
tithe,7.59E-7
title,1.26E-4
toast,9.12E-6
today,3.55E-4
toddy,3.55E-7
token,6.61E-6
tonal,1.23E-6
tonga,1.26E-6
tonic,2.45E-6
tooth,1.2E-5
topaz,7.41E-7
topic,3.09E-5
torch,5.5E-6
torso,2.57E-6
torus,3.72E-7
total,1.62E-4
totem,1.23E-6
touch,8.13E-5
tough,5.89E-5
towel,8.71E-6
tower,3.16E-5
toxic,1.74E-5
toxin,2.0E-6
trace,1.55E-5
track,1.05E-4
tract,5.13E-6
trade,1.32E-4
trail,2.82E-5
train,9.12E-5
trait,4.9E-6
tramp,1.62E-6
trash,2.63E-5
trawl,4.47E-7
tread,3.31E-6
treat,5.62E-5
trend,3.24E-5
triad,1.7E-6
trial,7.41E-5
tribe,1.32E-5
trice,2.51E-7
trick,3.02E-5
tried,1.45E-4
tripe,5.13E-7
trite,6.31E-7
troll,5.37E-6
troop,4.9E-6
trope,1.26E-6
trout,6.03E-6
trove,1.1E-6
truce,3.31E-6
truck,4.37E-5
truer,9.33E-7
truly,7.41E-5
trump,8.51E-5
trunk,1.07E-5
truss,1.95E-6
trust,1.35E-4
truth,1.12E-4
tryst,3.63E-7
tubal,3.63E-7
tuber,4.37E-7
tulip,1.51E-6
tulle,4.17E-7
tumor,9.33E-6
tunic,1.2E-6
turbo,5.5E-6
tutor,4.68E-6
twang,3.63E-7
tweak,1.86E-6
tweed,1.78E-6
tweet,1.48E-5
twice,6.92E-5
twine,8.51E-7
twirl,4.9E-7
twist,1.66E-5
twixt,1.2E-7
tying,4.79E-6
udder,1.95E-7
ulcer,1.07E-6
ultra,1.7E-5
umbra,2.45E-7
uncle,2.82E-5
uncut,1.78E-6
under,5.37E-4
undid,3.39E-7
undue,1.95E-6
unfed,4.27E-8
unfit,3.31E-6
unify,1.17E-6
union,1.2E-4
unite,7.94E-6
unity,1.66E-5
unlit,2.75E-7
unmet,5.37E-7
unset,6.61E-8
untie,3.24E-7
until,4.07E-4
unwed,3.31E-7
unzip,3.55E-7
upper,5.25E-5
upset,4.07E-5
urban,4.47E-5
urine,6.92E-6
usage,1.7E-5
usher,3.24E-6
using,2.95E-4
usual,4.17E-5
usurp,5.01E-7
utile,4.57E-8
utter,7.08E-6
vague,7.41E-6
valet,1.48E-6
valid,2.4E-5
valor,1.7E-6
value,1.41E-4
valve,1.35E-5
vapid,3.16E-7
vapor,3.63E-6
vault,7.94E-6
vaunt,2.45E-8
vegan,8.91E-6
venom,3.72E-6
venue,1.78E-5
verge,4.68E-6
verse,1.51E-5
verso,5.25E-7
verve,7.08E-7
vicar,2.34E-6
video,2.69E-4
vigil,1.74E-6
vigor,1.07E-6
villa,1.58E-5
vinyl,1.0E-5
viola,3.47E-6
viper,2.04E-6
viral,1.2E-5
virus,2.63E-5
visit,1.1E-4
visor,9.55E-7
vista,5.13E-6
vital,2.4E-5
vivid,5.62E-6
vixen,8.71E-7
vocal,1.45E-5
vodka,6.76E-6
vogue,5.13E-6
voice,1.17E-4
voila,8.51E-7
vomit,3.39E-6
voter,1.29E-5
vouch,1.35E-6
vowel,2.14E-6
vying,8.32E-7
wacky,1.95E-6
wafer,1.35E-6
wager,2.69E-6
wagon,7.94E-6
waist,9.12E-6
waive,1.74E-6
waltz,2.4E-6
warty,1.2E-7
waste,6.46E-5
watch,2.19E-4
water,3.31E-4
waver,5.62E-7
waxen,4.9E-8
weary,4.07E-6
weave,3.39E-6
wedge,4.17E-6
weedy,2.34E-7
weigh,9.77E-6
weird,6.46E-5
welch,2.34E-6
welsh,1.41E-5
wench,4.68E-7
whack,2.69E-6
whale,9.55E-6
wharf,3.02E-6
wheat,1.02E-5
wheel,3.16E-5
whelp,3.09E-7
where,0.001
which,0.002
whiff,1.66E-6
while,7.24E-4
whine,1.91E-6
whiny,7.76E-7
whirl,9.12E-7
whisk,1.29E-6
white,3.24E-4
whole,2.88E-4
whoop,1.58E-6
whose,1.17E-4
widen,1.78E-6
wider,1.74E-5
widow,1.2E-5
width,1.05E-5
wield,1.62E-6
wight,1.7E-6
willy,4.07E-6
wimpy,5.75E-7
wince,4.07E-7
winch,1.1E-6
windy,3.72E-6
wiser,3.02E-6
wispy,2.63E-7
witch,1.29E-5
witty,3.63E-6
woken,2.34E-6
woman,2.24E-4
women,3.72E-4
woody,6.61E-6
wooer,1.51E-8
wooly,3.09E-7
woozy,2.51E-7
wordy,3.63E-7
world,7.76E-4
worry,6.92E-5
worse,7.76E-5
worst,8.51E-5
worth,1.45E-4
would,0.00186
wound,1.74E-5
woven,3.63E-6
wrack,1.62E-7
wrath,5.01E-6
wreak,8.71E-7
wreck,9.12E-6
wrest,4.27E-7
wring,5.62E-7
wrist,1.02E-5
write,1.07E-4
wrong,2.45E-4
wrote,1.1E-4
wrung,2.29E-7
wryly,2.57E-7
yacht,6.61E-6
yearn,9.33E-7
yeast,4.68E-6
yield,1.45E-5
young,2.69E-4
youth,5.62E-5
zebra,2.51E-6
zesty,2.57E-7
zonal,5.5E-7
